description,file_name
score point problem statementyou nonnegative integer a n nonnegative integer integer inclusive let f x xor xor xor a n nonnegative integer xor denote bitwise exclusive find maximum value xor bitwise exclusive define follow write base digit place geq write base exactly place example xor write base xor,p03138.html
score point problem statementwe conduct survey newspaper subscription specifically ask respondent follow question question subscribe newspaper question subscribe newspaper result respondent answer yes question respondent answer yes question maximum possible number minimum possible number respondent subscribe newspaper answer question constraint leq leq leq leq leq leq value input integer inputinput standard input follow format outputprint maximum possible number minimum possible number respondent subscribe newspaper order space sample input sample output sample respondent answer subscribe newspaper answer subscribe newspaper number respondent subscribe newspaper sample input sample output sample respondent answer subscribe newspaper answer subscribe newspaper number respondent subscribe newspaper sample input sample output,p03139.html
score point problem statementthere dish cuisine place takahashi aoki convenience dish dish dish dish takahashi eat dish earn a i point happiness aoki eat dish earn b i point happiness start takahashi alternately choose dish eat dish eat choose dish follow value maximize sum happiness heshe earn end minus sum happiness person earn end find value sum happiness takahashi earn end minus sum happiness aoki earn end constraint leq leq leq a i leq leq b i leq value input integer inputinput standard input follow format a n b n outputprint value sum happiness takahashi earn end minus sum happiness aoki earn end sample input sample output sample earn point happiness eat dish point eat dish point eat dish case takahashi aoki taste time choose dish earn great happiness takahashi choose dish aoki choose dish finally takahashi choose dish answer sample input sample output sample takahashi earn point happiness eat dish aoki earn point happiness eat dish point eat dish point eat dish case aoki like dislike time choose dish aoki earn great happiness takahashi choose dish aoki choose dish finally takahashi choose dish answer sample input sample output note answer fit bit integer,p03141.html
score point problem statementthere rooted tree note vertex number vertex root direct edge come parent note root vertex takahashi add new direct edge graph edge rightarrow extend vertex descendant direct graph vertex edge takahashi add edge specifically pair integer a nm b nm represent ith edge extend vertex a i vertex b i restore original rooted tree notesfor tree relate term graph theory article wikipedia example constraint leq leq leq leq a i b i leq a i neq b i neq a i b i neq a j b j graph input obtain add edge satisfy condition problem statement rooted tree vertex inputinput standard input follow format a nm b nm outputprint line ith line print vertex root original tree print integer represent parent vertex original tree note original tree uniquely determine sample input sample output graph input graph obtain add edge rightarrow rooted tree rightarrow rightarrow sample input sample output,p03142.html
score point problem statementthere connected undirected graph vertex edge vertex number edge number vertex edge specify weight vertex weight x i edge weight y i connect vertex a i b i like remove zero edge follow condition satisfied edge remove sum weight vertex connected component contain edge great equal weight edge find minimum number edge need remove constraint leq leq leq leq leq x i leq leq a i b i leq leq y i leq a i b i neq a j b j neq graph connect value input integer inputinput standard input follow format x n a m b m y m outputfind minimum number edge need remove sample input sample output assume remove edge case connected component contain edge contain vertex sum weight vertex weight edge condition satisfied edge similarly condition satisfied edge graph satisfy condition obtain remove edge condition satisfied remove edge answer sample input sample output sample input sample output,p03143.html
score point problem statementthere jewel number color jewel represent integer inclusive color jewel c i jewel specify value value jewel v i snuke like choose jewel exhibit set choose jewel satisfy following condition choose jewel jewel color choose integer leq leq determine possible choose exactly jewel possible find maximum possible sum value choose jewel case constraint leq leq time leq leq lfloor rfloor leq c i leq leq v i leq color jewel color value input integer inputinput standard input follow format c n v n outputprint line ith line possible choose exactly jewel print maximum possible sum value choose jewel case print sample input sample output choose exactly jewel choose exactly jewel total value maximize jewel choose choose exactly jewel total value maximize jewel choose choose exactly jewel total value maximize jewel choose choose exactly jewel total value maximize jewel choose sample input sample output sample input sample output sample input sample output,p03144.html
score point problem statementa sequence a a a a determine follow term input let f n follow function f n f n odd a i a i f a i find minimum integer satisfy follow condition exist integer a m a n constraint leq leq value input integer guarantee element minimum satisfy condition inputinput standard input follow format outputprint minimum integer satisfy condition sample input sample output a a a answer sample input sample output a sample input sample output,p03146.html
score point problem statementin flower bed flower number initially height flower sequence h h h h input like change height flower h k leq leq repeat follow watering operation specify integer increase height flower leq leq find minimum number watering operation require satisfy condition constraint leq leq leq h i leq value input integer inputinput standard input follow format h n outputprint minimum number watering operation require satisfy condition sample input sample output minimum number watering operation require way achieve perform operation perform operation sample input sample output sample input sample output,p03147.html
score point problem statementthere piece sushi piece parameter kind t i deliciousness d i choose piece eat satisfaction calculate follow satisfaction sum base total deliciousness variety bonus base total deliciousness sum deliciousness piece eat variety bonus number different kind topping piece eat want satisfaction possible find maximum satisfaction constraint leq leq leq leq t i leq leq d i leq value input integer inputinput standard input follow format t n d n outputprint maximum satisfaction obtain sample input sample output eat sushi base total deliciousness variety bonus satisfaction optimal sample input sample output optimal eat sushi sample input sample output note output fit bit integer type,p03148.html
score point problem statementyou digit determine arrange sequence digit constraint leq leq integer inputinput standard input follow format outputif arrange sequence digit print yes print sample input sample output yes swap sample input sample output yes sample input sample output sample input sample output,p03149.html
score point problem statementa string keyence string change keyence remove contiguous substring possibly string consist lowercase english letter determine keyence string constraint length inclusive consist lowercase english letter inputinput standard input follow format outputif keyence string print yes print sample input keyofscience sample output yes keyence abbreviation key science sample input mpyszsbznf sample output sample input ashlfyha sample output sample input keyence sample output yes,p03150.html
score point problem statementa university student takahashi examination pass currently readiness ith examination a i accord investigation know need readiness b i order pass ith examination takahashi think able pass examination decide ask magician aoki change readiness examination possible pass change total readiness takahashi find minimum possible number index a i c i different sequence c n satisfy follow condition sum sequence a n sum sequence c n equal b i leq c i hold sequence c n construct print constraint leq leq leq a i leq leq b i leq a i b i integer inputinput standard input follow format a n b n outputprint minimum possible number index a i c i different sequence c n satisfy condition sequence c n construct print sample input sample output pass second exam minimum possible number index a i c i different achieve sample input sample output case order pass exam sample input sample output case matter pass exam sample input sample output,p03151.html
score point problem statementconsider write integer time grid row column duplicate takahashi think fun write number follow condition large value ith row leq leq a i large value jth column leq leq b j find number way write number condition modulo constraint leq leq leq leq leq a i leq times leq b j leq time a i b j integer inputinput standard input follow format a n b m outputprint number way write number condition modulo sample input sample output case way write number follow denote square ith row jth column sample input sample output way write number condition print sample input sample output sample input sample output,p03152.html
score point problem statementthere city republic atcoder size ith city a i takahashi like build bidirectional road connect city city reach city use road assume cost build road connect ith city jth city ij times a i a j takahashi find minimum possible total cost achieve objective constraint leq leq time leq leq leq a i leq a i integer inputinput standard input follow format a n outputprint minimum possible total cost sample input sample output cost achieve example build road connect city city sample input sample output sample input sample output sample input sample output,p03153.html
score point problem statementthere rectangular sheet paper height width introduce xycoordinate system corner sheet sheet cut line line consider sequence operation length choose line cut sheet line order let score cut number piece paper exist cut score sequence operation sum score cut find sum score possible sequence operation length value extremely large print number modulo constraint leq leq leq leq integer inputinput standard input follow format outputprint sum score modulo sample input sample output let denote cut line respectively possible sequence operation score follow sum sample input sample output sure print sum modulo,p03154.html
score point problem statementit decide programming contest sponsor company hold post notice bulletin board bulletin board form grid row column notice occupy rectangular region row column way choose notice completely cover exactly square constraint leq leq leq value input integer inputinput standard input follow format outputprint answer sample input sample output way notice follow represent square cover notice represent square cover sample input sample output sample input sample output,p03155.html
score point problem statementyou write problem hold programming contest ith problem score p i point use contest problem like hold contest possible following condition contest problem problem score great point second score point inclusive score point problem use multiple contest contest hold constraint leq leq leq p i leq leq leq leq value input integer inputinput standard input follow format p n outputprint answer sample input sample output contest hold second problem fourth fifth sixth problem sample input sample output contest hold problem score sample input sample output,p03156.html
score point problem statementthere grid row column square paint black white string s h length square ith row jth column left paint black jth character string s i square paint white jth character string s i find number pair black square white square satisfy following condition path square square repeatedly vertically horizontally adjacent square alternate sequence black white square black white black white constraint leq leq s i leq leq leq leq string s i consist character inputinput standard input follow format s h outputprint answer sample input sample output pair satisfy condition denote square ith row jth column left sample input sample output sample input sample output,p03157.html
score point problem statementthere card ith card integer a i write card integer card different use card takahashi aoki play follow game aoki choose integer start takahashi player alternately card card choose follow manner takahashi card large integer remain card aoki card integer close remain card multiple card card small integer card game end card remain candidate value x q leq leq find sum integer write card takahashi aoki choose x i constraint leq leq leq leq leq a n leq leq x i leq leq leq value input integer inputinput standard input follow format a n x q outputprint line ith line leq leq contain answer x i sample input sample output example game proceed follow takahashi card aoki card takahashi card aoki card takahashi card print line sample input sample output,p03158.html
score point problem statementthe server company structure device number connect cable ith cable connect device u i device v i different device connect number cable device leq leq nonzero integer a v represent follow a v device computer consume electric power a v a v device battery supply electric power a v decide disconnect number cable possibly zero disable server cable disconnect device divide number connected component server disabled connect component satisfy follow condition computer connected component a v positive device belong connected component supply electric power connected component sum a v device belong connected component negative cable need disconnect order disable server constraints leq leq leq a i leq leq leq leq u i v i leq leq leq u i neq v i leq leq different device connect number cable value input integer inputinput standard input follow format a n u n v n outputprint answer sample input sample output disconnect cable connect device device sample input sample output sample input sample output sample input sample output sample input sample output,p03159.html
score point problem statementtaro summer vacation start tomorrow decide plan vacation consist day leq leq taro choose follow activity ith day swim sea gain a i point happiness catch bug mountain gain b i point happiness homework home gain c i point happiness taro bore easily activity consecutive day find maximum possible total point happiness taro gain constraint value input integer leq leq leq a i b i c i leq inputinput standard input follow format a n b n c n outputprint maximum possible total point happiness taro gain sample input sample output taro activity order gain point happiness sample input sample output sample input sample output taro activity order,p03162.html
score point problem statementthere item number ldot leq leq item weight w i value v i taro decide choose item carry home knapsack capacity knapsack mean sum weight item find maximum possible sum value item taro home constraint value input integer leq leq leq leq leq w i leq leq v i leq inputinput standard input follow format w n v n outputprint maximum possible sum value item taro home sample input sample output item sum weight sum value sample input sample output answer fit bit integ type sample input sample output item sum weight sum value,p03163.html
score point problem statementthere item number ldot leq leq item weight w i value v i taro decide choose item carry home knapsack capacity knapsack mean sum weight item find maximum possible sum value item taro home constraint value input integer leq leq leq leq leq w i leq leq v i leq inputinput standard input follow format w n v n outputprint maximum possible sum value item taro home sample input sample output item sum weight sum value sample input sample output sample input sample output item sum weight sum value,p03164.html
score point problem statementyou string find long string subsequence notesa subsequence string string obtain remove zero character concatenate remain character change order constraint string consist lowercase english letter leq s t leq inputinput standard input follow format outputprint long string subsequence multiple string accept sample input axyb abyxb sample output axb answer axb ayb accept sample input xayaz sample output sample input sample output answer string sample input abracadabra avadakedavra sample output aaadara,p03165.html
score point problem statementthere direct graph vertex edge vertex number ldot leq leq ith direct edge vertex x i y i contain direct cycle find length long direct path length direct path number edge constraint value input integer leq leq leq leq leq x i y i leq pair x i y i distinct contain direct cycle inputinput standard input follow format x m y m outputprint length long direct path sample input sample output red direct path follow figure long sample input sample output red direct path follow figure long sample input sample output red direct path follow figure long,p03166.html
score point problem statementthere grid horizontal row vertical column let denote square ith row jth column left leq leq leq leq square describe character a i a i square square a i square wall square guarantee square square taro start square reach repeatedly right adjacent square find number taro path square answer extremely large find count modulo constraint integer leq leq a i square square inputinput standard input follow format ldotsa a h ldotsa h outputprint number taro path square modulo sample input sample output path follow sample input sample output path sample input sample output sample input sample output sure print count modulo,p03167.html
score point problem statementthere dish number ldot initially leq leq dish a i leq a i leq piece sushi taro perform follow operation repeatedly piece sushi eat roll die number ldot equal probability let outcome piece sushi dish eat find expect number time operation perform piece sushi eat constraint value input integer leq leq leq a i leq inputinput standard input follow format ldot a n outputprint expect number time operation perform piece sushi eat output consider correct relative difference great sample input sample output expected number operation piece sushi eat expected number operation second sushi eat expected number operation sushi eat expect total number operation sample input sample output output accept sample input sample output sample input sample output,p03169.html
score point problem statementthere set ldot a n consist positive integer taro jiro play follow game initially pile consisting stone player perform follow operation alternately start taro choose element remove exactly stone pile player lose unable play assume player play optimally determine winner constraint value input integer leq leq leq leq leq cdots a n leq inputinput standard input follow format ldot a n outputif taro win print jiro win print second sample input sample output taro remove stone jiro taro win sample input sample output second taro operation jiro win follow taro remove stone jiro remove stone taro unable taro remove stone jiro remove stone taro unable sample input sample output taro remove stone jiro operation taro win follow jiro remove stone taro remove stone jiro unable jiro remove stone taro remove stone jiro unable sample input sample output second sample input sample output sample input sample output second,p03170.html
score point problem statementthere child number ldot decide share candy leq leq child receive a i candy inclusive candy leave find number way share candy modulo way different exist child receive different number candy constraint value input integer leq leq leq leq leq a i leq inputinput standard input follow format ldot a n outputprint number way child share candy modulo sample input sample output way child share candy follow sequence ith element represent number candy child receive sample input sample output way child share candy sample input sample output way child share candy follow sample input sample output sure print answer modulo,p03172.html
score point problem statementthere man woman number ldot leq leq compatibility man woman integer a i a i man woman compatible a i taro try pair consist man woman compatible man woman belong exactly pair find number way taro pair modulo constraint value input integer leq leq a i inputinput standard input follow format ldot a n ldot a n outputprint number way taro pair modulo sample input sample output way pair follow denote pair man woman sample input sample output way pair follow sample input sample output sample input sample output sure print number modulo,p03174.html
score point problem statementthere tree vertex number ldot leq leq ith edge connect vertex x i y i taro decide paint vertex white black allow paint adjacent vertex black find number way vertex paint modulo constraint value input integer leq leq leq x i y i leq graph tree inputinput standard input follow format x n y n outputprint number way vertex paint modulo sample input sample output way paint vertex follow sample input sample output way paint vertex follow sample input sample output sample input sample output,p03175.html
score point problem statementfind number integer inclusive satisfy follow condition modulo sum digit base multiple constraint value input integer leq leq leq inputinput standard input follow format outputprint number integer satisfy condition modulo sample input sample output integer sample input sample output sure print number modulo sample input sample output,p03178.html
score point problem statementlet positive integer string length consist find number permutation ldot p n ldot satisfy follow condition modulo leq leq p i p i ith character p i p i ith character constraint integer leq leq string length consist inputinput standard input follow format outputprint number permutation satisfy condition modulo sample input sample output permutation satisfy condition follow sample input sample output permutation satisfy condition follow sample input sample output sure print number modulo,p03179.html
score point problem statementthere rabbit number ldot leq leq compatibility rabbit describe integer a i a i leq leq a i a j leq leq taro divide rabbit number group rabbit belong exactly group group leq leq taro earn a i point rabbit belong group find taro maximum possible total score constraint value input integer leq leq a i j leq a i a i a j inputinput standard input follow format ldot a n ldot a n outputprint taro maximum possible total score sample input sample output rabbit divide sample input sample output rabbit divide sample input sample output rabbit divide note answer fit bit integ type sample input sample output,p03180.html
score point problem statementthere tree vertex number ldot leq leq ith edge connect vertex x i y i taro decide paint vertex white black black vertex reach black vertex pass black vertex positive integer leq leq answer following question assume vertex black find number way vertex paint modulo constraint value input integer leq leq leq leq leq x i y i leq graph tree inputinput standard input follow format x n y n outputprint line vth leq leq line contain answer follow question assume vertex black find number way vertex paint modulo sample input sample output seven way paint vertex figure way vertex black way vertex black way vertex black sample input sample output sample input sample output sample input sample output sure print answer modulo,p03181.html
score point problem statementthere block number ldot leq leq block weight w i solidness s i value v i taro decide build tower choose block stack vertically order tower satisfy following condition block contain tower sum weight block stack great s i find maximum possible sum value block contain tower constraint value input integer leq leq leq w i s i leq leq v i leq inputinput standard input follow format w n s n v n outputprint maximum possible sum value block contain tower sample input sample output block stack order tower satisfy condition total value sample input sample output block stack order sample input sample output answer fit bit integ type sample input sample output example stack block order,p03183.html
score point problem statementthere grid horizontal row vertical column let denote square ith row jth column left grid square ldot r n c n wall square square guarantee square square taro start square reach repeatedly right adjacent square find number taro path square modulo constraint value input integer leq leq leq leq leq r i leq leq c i leq square r i c i distinct square square inputinput standard input follow format r n c n outputprint number taro path square modulo sample input sample output path follow sample input sample output path sample input sample output sample input sample output sure print count modulo,p03184.html
score point problem statementtakahashi untasty cookie contain antidote tasty cookie contain antidote tasty cookie contain poison eat cookie contain poison result stomachache eat cookie contain poison stomachache result death want live eat situation eat cookie contain antidote stomachache cure way cure stomachache find maximum number tasty cookie takahashi eat constraint leq leq integer inputinput standard input follow format outputprint maximum number tasty cookie takahashi eat sample input sample output eat tasty cookie follow order tasty cookie contain poison untasty cookie contain antidote tasty cookie contain poison tasty cookie contain antidote tasty cookie contain poison untasty cookie contain antidote tasty cookie contain poison sample input sample output sample input sample output,p03186.html
score point problem statementtakahashi lake perimeter circumference lake residence lake owner takahashi point circumference lake coordinate include distance takahashi residence measure counterclockwise tree lake coordinate ith tree x i tree coordinate location takahashi residence start residence takahashi repeat follow action tree burn terminate process specify direction clockwise counterclockwise walk lake specified direction coordinate tree burn reach time coordinate tree reach burn tree stay position step find long possible total distance takahashi walk process partial scorea partial score obtain problem point award pass input satisfying leq constraint leq leq leq leq time leq x n leq value input integer inputinput standard input follow format x n outputprint long possible total distance takahashi walk process sample input sample output takahashi walk distance process follow walk distance counterclockwise burn tree coordinate stay walk distance counterclockwise burn tree coordinate stay walk distance clockwise burn tree coordinate stay sample input sample output sample input sample output,p03187.html
score point problem statementfor time grid let denote square r th row c th column left good coloring grid use color coloring satisfy follow square paint color color use square let number color color leq leq leq leq square color number adjacent square color square adjacent square r mod r mod c mod c mod square appear multiple time square count number time choose inclusive freely construct good coloring time grid use color prove possible constraint problem constraint leq leq inputinput standard input follow format outputoutput follow format c n c n c n c n c n represent size grid leq leq hold c r integer leq c r leq represent color square sample input sample output square color adjacent square color adjacent square color square color adjacent square color adjacent square color output following judge incorrect sample input sample output,p03188.html
score point problem statementyou integer sequence length a a a n let perform operation order ith operation describe integer x i y i operation choose follow action perform swap value a x i a y i way perform operation find sum inversion number final sequence way perform operation modulo inversion number sequence p p p m number pair integer leq j leq p i p j constraint leq leq leq leq leq a i leq leq i leq leq x i y i leq n leq i leq x i neq y i leq i leq value input integer inputinput standard input follow format a n x q y q outputprint sum inversion number final sequence modulo sample input sample output way perform operation follow second operation final sequence inversion number operation perform swap second final sequence inversion number perform swap operation second final sequence inversion number perform swap second operation final sequence inversion number sum inversion number print sample input sample output sample input sample output,p03189.html
score point problem statementthere sequence length a n a i integer inclusive integer appear a i a i snuke replace a i integer inclusive a i permutation find sequence length b n b i min a i a i find number different sequence b n modulo constraint leq leq a i leq a i leq a i neq a j neq a i neq a j neq inputinput standard input follow format a n outputprint number different sequence b n modulo sample input sample output way a i permutation b i follow different sequence sample input sample output sample input sample output sample input sample output,p03191.html
score point problem statementyou integer exactly digit base time occur baseten representation constraint leq leq inputinput standard input follow format outputprint answer sample input sample output occur time way contest hold december jst sample input sample output sample input sample output,p03192.html
score point problem statementthere rectangular plate material special metal atcoder alloy dimension ith material a i time b i a i vertically b i horizontally takahashi want rectangular plate atcoder alloy dimension exactly times try obtain plate choose material cut necessary cut material cut parallel material material fix direction rotate example time material use time plate material produce time plate properly cut constraint leq leq leq leq leq leq leq a i leq leq b i leq inputinput standard input follow format a n b n outputprint answer sample input sample output takahashi want time plate dimension material time obtain time plate properly cut dimension second material time obtain time plate cut dimension material time obtain time plate cut note material rotate use time plate sample input sample output,p03193.html
score point problem statementthere integer a n value a n know know time time time a n find maximum possible great common divisor a n constraint leq leq leq leq inputinput standard input follow format outputprint answer sample input sample output great common divisor example sample input sample output a i positive integer possible case sample input sample output sample input sample output,p03194.html
score point problem statementthere apple tree bear apple color color apple number a i apple color lunlun dachshund alternately perform follow operation start choose apple tree eat apple choose time different color eat apple tree declare winner lunlun play optimally win constraint leq leq leq a i leq value input integer inputinput standard input follow format a n outputif win print lunlun win print second sample input sample output let color red color blue case tree bear red apple blue apple eat red apple turn lunlun force eat blue apple win eat turn note allow eat apple turn red blue win sample input sample output second,p03195.html
score point problem statementthere integer a n value a n know know time time time a n find maximum possible great common divisor a n constraint leq leq leq leq inputinput standard input follow format outputprint answer sample input sample output great common divisor example sample input sample output a i positive integer possible case sample input sample output sample input sample output,p03196.html
score point problem statementthere apple tree bear apple color color apple number a i apple color lunlun dachshund alternately perform follow operation start choose apple tree eat apple choose time different color eat apple tree declare winner lunlun play optimally win constraint leq leq leq a i leq value input integer inputinput standard input follow format a n outputif win print lunlun win print second sample input sample output let color red color blue case tree bear red apple blue apple eat red apple turn lunlun force eat blue apple win eat turn note allow eat apple turn red blue win sample input sample output second,p03197.html
score point problem statementthere positive integer a n takahashi perform follow operation integer number time choose leq leq multiply value a i notice multiply minus like leq leq leq a n hold find minimum number operation require impossible print constraint leq leq leq a i leq inputinput standard input follow format a n outputprint answer sample input sample output possible solution choose multiply value choose multiply value choose multiply value sample input sample output leq leq leq a n hold operation perform sample input sample output,p03198.html
score point problem statementtakahashi time grid square ith row jth column grid denote particularly topleft square grid bottomright square integer write square takahashi grid integer a i b i c i describe ith square integer write integer c i write square a i b i takahashi decide write integer remain square condition satisfied find number way write integer modulo leq j leq number square region topleft square bottomright square constraint leq leq leq leq min times n leq a i b i leq n leq i leq leq c i leq leq i leq neq a i b i neq a j b j value input integer inputinput standard input follow format a m b m c m outputprint number possible way write integer modulo sample input sample output example follow way write integer satisfy condition sample input sample output sample input sample output sample input sample output sample input sample output,p03199.html
score point problem statementthere reversi piece arrange row reversi piece disc black white state piece represent string length s ib ith piece left black s iw ith piece left white consider perform follow operation choose leq ith piece left black i th piece left white flip piece ith piece left white i th piece left black find maximum possible number time operation perform constraint leq s leq time s ib inputinput standard input follow format outputprint maximum possible number time operation perform sample input bbw sample output operation perform twice follow flip second piece left flip second piece left sample input bwbwbw sample output,p03200.html
score point problem statementtakahashi ball positive integer write integer write ith ball a i like form number pair sum integer write pair ball power note ball belong multiple pair find maximum possible number pair form positive integer power write use nonnegative integer constraints leq leq time leq a i leq a i integer inputinput standard input follow format a n outputprint maximum possible number pair sum integer write pair ball power sample input sample output form pair sum write number pair ball note pair second ball sample input sample output,p03201.html
score point problem statementthere string arrange row know adjacent string string left lexicographically small string right s s s n hold lexicographically s i ith string left different character contain s s s n length s i know a i constraint leq leq time leq a i leq a i integer notethe string necessarily consist english alphabet arbitrarily different character lexicographic order define character inputinput standard input follow format a n outputprint minimum possible number different character contain string sample input sample output number different character contain s s s n example s abc s bb s c choose string properly number different character sample input sample output,p03202.html
score point problem statementtakahashi aoki play game use grid row column square cell obstacle grid ith obstacle x i y i represent cell ith row jth column leq leq leq leq obstacle piece place start takahashi aoki alternately perform follow action piece adjacent cell let position piece takahashi piece aoki piece destination cell exist occupy obstacle action piece end turn affect grid game end piece twice row takahashi like perform action include piece possible game end aoki like perform action possible game end action takahashi end perform constraint leq leq time leq leq time leq x i leq leq y i leq neq x i y i neq x j y j x i y i neq x i y i integer inputinput standard input follow format x n y n outputprint number action takahashi end perform sample input sample output example game proceed follow takahashi piece aoki piece takahashi piece aoki piece takahashi piece takahashi perform action case player play optimally takahashi perform action game end sample input sample output sample input sample output,p03203.html
score point problem statementtakahashi office room room corridor ith corridor connect room a i room b i know travel room use corridor takahashi got lose room let room decide room room repeatedly travel follow manner travel room small room adjacent room visit visit let c r number travel require room find c c c n note matter corridor pass travel count travel constraint leq leq time leq a i b i leq a i neq b i graph input tree inputinput standard input follow format a n b n outputprint c r follow format c n sample input sample output example takahashi lose room travel follow travel room travel room travel room travel room travel room sample input sample output sample input sample output,p03204.html
score point problem statementyou subset n let ith set e i let choose distinct element u i v i set e i consider graph vertex edge vertex set n edge set u v u v u n v n determine tree properly decide u i v i additionally find instance u v u v u n v n actually tree constraint leq leq e i subset n e i geq sum e i time inputinput standard input follow format w c c n w n w n w n c n c i stand number element e i w i w i c i c i element c i leq c i leq leq w i leq w i neq w i leq leq c i hold outputif tree print print choice u i v i satisfy condition follow format u n v n sample input sample output sample input sample output sample input sample output,p03205.html
score point problem statementin world today december dth print christmas christmas eve christmas eve eve christmas eve eve eve constraint leq leq integer inputinput standard input follow format outputprint specify string casesensitive sample input sample output christmas sample input sample output christmas eve eve eve sure print space word,p03206.html
score point problem statementin world today day christmas eve takaha buy item department store regular price ith item leq leq p i yen currency japan discount coupon buy item high price half regular price remain item cost regular price total pay constraint leq leq leq p i leq p i number inputinput standard input follow format p n outputprint total takaha pay sample input sample output yen item discount total yen note output judge wrong answer sample input sample output item discount total yen,p03207.html
score point problem statementin world today christmas eve tree plant takaha garden height ith tree leq leq h i meter decide choose tree tree decorate electric light scenery beautiful height decorate tree close possible specifically let height tall decorate tree h max meter height shortest decorate tree h min meter small value h max h min minimum possible value h max h min constraint leq leq leq h i leq h i integer inputinput standard input follow format h n outputprint minimum possible value h max h min sample input sample output decorate fifth tree h max h min h max h min optimal sample input sample output decorate second fourth fifth tree h max h min h max h min optimal tree sample input note thousand tree sample thousand line,p03208.html
score point problem statementin world today christmas takaha decide multidimensional burger party levell burger integer great equal follow thing level burger patty levell burger geq bun level l burger patty level l burger bun stack vertically order example level burger level burger look like bpppb bbpppbpbpppbb rotate degree stand bun patty burger takaha leveln burger lunlun dachshund eat layer burger layer patty bun patty eat constraint leq leq leq leq total number layer leveln burger integer inputinput standard input follow format outputprint number patty bottommost layer leveln burger sample input sample output patty bottommost layer level burger bbpppbpbpppbb sample input sample output bottommost layer level burger bun sample input sample output level burger thick extent number layer fit bit integer,p03209.html
score point problem statementthere string consist digit lunlun dachshund consecutive digit treat single integer bring master rearrange digit master favorite number close number minimum possible absolute difference constraint string length inclusive character inputinput standard input follow format outputprint minimum possible difference sample input sample output seventh ninth character result difference difference small matter note digit rearrange example rearrange allow digit consecutive example seventh digit ninth digit tenth digit obtain allow sample input sample output answer sample input sample output matter difference,p03211.html
score point problem statementyou integer integer inclusive shichigosan number literally sevenfivethree number shichigosan number positive integer satisfy follow condition number write base digit appear digit appear constraint leq integer inputinput standard input follow format outputprint number shichigosan number inclusive sample input sample output shichigosan number great sample input sample output shichigosan number great number sample input sample output,p03212.html
score point problem statementyou integer divisor time time time shichigo number literally sevenfive number shichigo number positive integer exactly divisor notewhen positive integer divide positive integer divisor example divisor constraint leq leq integer inputinput standard input follow format outputprint number shichigo number divisor sample input sample output shichigo number divisor time time time sample input sample output shichigo number divisor sample input sample output,p03213.html
score point problem statement niwangokun employee dwango co ltd day ask generate thumbnail video user submit generate thumbnail need select frame video accord follow procedure integer integer a n inputs denote number frame video a i denote representation ith frame video select tth frame representation a t near average frame representation multiple frame select frame small index find index frame select generate thumbnail constraint leq leq leq a i leq number input integer,p03214.html
score point problem statement day niwangokun employee dwango co ltd find integer sequence a n length interested property sequence nonempty contiguous subsequence a l a r leq leq leq sequence beauty define a l a r niwangokun want know maximum possible value bitwise beauty nonempty contiguous subsequence n n nonempty contiguous subsequence subsequence share element find maximum possible value constraint leq leq leq a i leq leq leq n n number input integer,p03215.html
score point problem statement dwango co ltd content distribution system dwango medium cluster dmc short dmc sound cool niwangokun start define dmcness string string length integer geq define kdmc number number triple integer satisfy follow condition leq leq s a s b s c s a ath character string indexing zerobase leq leq hold string integer k q calculate k idmc number leq leq constraint leq leq consist uppercase english letter leq leq leq k i leq number input integer,p03216.html
score point problem statement niwangokun employee dwango co ltd like niconico tvchan collect lot soft toy spread floor niwangokun black rare soft toy niconico tvchan spread ordinary want black rare soft toy close decide rearrange infinitely large twodimensional plane lattice point soft toy coordinate x i y i black rare soft toy soft toy consider point length area volume perform follow operation arbitrarily time axisaligned square length rotate square degree soft toy corner square specifically left corner coordinate rotate point rightarrow rightarrow rightarrow rightarrow order corner square lattice point let define scatteredness arrangement minimum length axisaligned square enclose black rare soft toy black rare soft toy edge vertex square consider enclose square find minimum scatteredness perform arbitrarily operation constraint leq leq leq leq leq x i y i leq coordinate pairwise distinct number input integer partial score point award pass test set satisfy leq leq,p03217.html
score point problem statement niwangokun n chicken pet chicken identify number n size i th chicken positive integer a i n chicken decide hand wing form cycle way cycle represent permutation p ldot chicken i chicken p i leave hand right hand chicken hand let define cycle contain chicken i set consist chicken p i p p i ldot p ddots i prove chicken chicken hand n chicken decompose cycle beauty f p way form cycle define product size small chicken cycle let b i leq leq n sum f p possible permutation p i cycle form procedure find great common divisor b ldot b n print rm mod constraint leq leq leq a i leq number input integer,p03218.html
